"","model","variable","value"
"556","dnnsurv1","hc",0.584905660377358
"557","dnnsurv1","hc",0.805555555555556
"558","dnnsurv1","hc",0.854166666666667
"559","dnnsurv1","hc",0.741666666666667
"560","dnnsurv1","hc",0.66
"561","dnnsurv1","hc",0.69
"562","dnnsurv1","hc",0.549019607843137
"563","dnnsurv1","hc",0.521739130434783
"564","dnnsurv1","hc",0.602040816326531
"565","dnnsurv1","hc",0.857142857142857
"566","dnnsurv1","hc",0.87037037037037
"567","dnnsurv1","hc",0.661016949152542
"568","dnnsurv1","hc",0.659090909090909
"569","dnnsurv1","hc",0.579710144927536
"570","dnnsurv1","hc",0.549019607843137
"571","dnnsurv1","hc",0.619402985074627
"572","dnnsurv1","hc",0.352941176470588
"573","dnnsurv1","hc",0.683333333333333
"574","dnnsurv1","hc",0.568965517241379
"575","dnnsurv1","hc",0.618181818181818
"576","dnnsurv1","hc",0.655172413793103
"577","dnnsurv1","hc",0.975609756097561
"578","dnnsurv1","hc",0.716049382716049
"579","dnnsurv1","hc",0
"580","dnnsurv1","hc",0.591549295774648
"581","dnnsurv1","hc",0.644444444444444
"582","dnnsurv1","hc",0.716666666666667
"583","dnnsurv1","hc",0.76
"584","dnnsurv1","hc",0.686046511627907
"585","dnnsurv1","hc",0.353448275862069
"586","dnnsurv1","hc",0.821917808219178
"587","dnnsurv1","hc",0.833333333333333
"588","dnnsurv1","hc",0.392405063291139
"589","dnnsurv1","hc",0.851851851851852
"590","dnnsurv1","hc",0.85
"591","dnnsurv1","hc",0.486842105263158
"592","dnnsurv1","hc",0.806451612903226
"593","dnnsurv1","hc",1
"594","dnnsurv1","hc",0.447916666666667
"595","dnnsurv1","hc",0.476744186046512
"596","dnnsurv1","hc",0.491525423728814
"597","dnnsurv1","hc",0.666666666666667
"598","coxboost","hc",0.53030303030303
"599","coxboost","hc",0.641791044776119
"600","coxboost","hc",0.62962962962963
"601","coxboost","hc",0.742857142857143
"602","coxboost","hc",0.467741935483871
"603","coxboost","hc",0.392857142857143
"604","coxboost","hc",0.470588235294118
"605","coxboost","hc",1
"606","coxboost","hc",0.73015873015873
"607","coxboost","hc",0.485294117647059
"608","coxboost","hc",0.56043956043956
"609","coxboost","hc",0.666666666666667
"610","coxboost","hc",0.896551724137931
"611","coxboost","hc",0.477611940298507
"612","coxboost","hc",0.794117647058823
"613","coxboost","hc",0.574074074074074
"614","coxboost","hc",0.745098039215686
"615","coxboost","hc",0.615384615384615
"616","coxboost","hc",0.638888888888889
"617","coxboost","hc",0.428571428571429
"618","coxboost","hc",0.543859649122807
"619","coxboost","hc",0.743589743589744
"620","coxboost","hc",0.931034482758621
"621","coxboost","hc",0.538461538461538
"622","coxboost","hc",0.75
"623","coxboost","hc",0.490196078431373
"624","coxboost","hc",0.611111111111111
"625","coxboost","hc",0.54
"626","coxboost","hc",0.551724137931034
"627","coxboost","hc",0.584615384615385
"628","coxboost","hc",0.442857142857143
"629","coxboost","hc",0.859649122807018
"630","coxboost","hc",0.257142857142857
"631","coxboost","hc",0.609756097560976
"632","coxboost","hc",0.641509433962264
"633","coxboost","hc",0.795454545454545
"634","coxboost","hc",0.666666666666667
"635","coxboost","hc",0.538461538461538
"636","coxboost","hc",0.857142857142857
"637","coxboost","hc",0.53125
"638","coxboost","hc",0.6
"639","coxboost","hc",0.666666666666667
"640","coxboost","hc",1
"641","coxboost","hc",0.558441558441558
"642","coxboost","hc",0.584415584415584
"643","coxboost","hc",0.615384615384615
"644","coxboost","hc",0.657894736842105
"645","coxboost","hc",0.827586206896552
"646","coxboost","hc",0.675
"647","coxboost","hc",0.704918032786885
"648","coxboost","hc",0.333333333333333
"649","coxboost","hc",0.660377358490566
"650","coxboost","hc",0.685185185185185
"651","coxboost","hc",0.63265306122449
"652","coxboost","hc",0.836363636363636
"653","coxboost","hc",0.528301886792453
"654","coxboost","hc",0.486486486486487
"655","coxboost","hc",0.358490566037736
"656","coxboost","hc",0.722222222222222
"657","coxboost","hc",0.583333333333333
"658","coxboost","hc",0.7
"659","coxboost","hc",0.7
"660","coxboost","hc",0.7
"661","coxboost","hc",0.627450980392157
"662","coxboost","hc",0.369565217391304
"663","coxboost","hc",0.642857142857143
"664","coxboost","hc",0
"665","coxboost","hc",0.5
"666","coxboost","hc",0.610169491525424
"667","coxboost","hc",0.727272727272727
"668","coxboost","hc",0.623188405797101
"669","coxboost","hc",0.764705882352941
"670","coxboost","hc",0.761194029850746
"671","coxboost","hc",0.411764705882353
"672","coxboost","hc",0.783333333333333
"673","coxboost","hc",0.545454545454545
"674","coxboost","hc",0.53448275862069
"675","coxboost","hc",0.709090909090909
"676","coxboost","hc",0.482758620689655
"677","coxboost","hc",0.51219512195122
"678","coxboost","hc",0.691358024691358
"679","coxboost","hc",0
"680","coxboost","hc",0.577464788732394
"681","coxboost","hc",0.622222222222222
"682","coxboost","hc",0.583333333333333
"683","coxboost","hc",0.58
"684","coxboost","hc",0.651162790697674
"685","coxboost","hc",0.413793103448276
"686","coxboost","hc",0.424657534246575
"687","coxboost","hc",0.571428571428571
"688","coxboost","hc",0.569620253164557
"689","coxboost","hc",0.62962962962963
"690","coxboost","hc",0.533333333333333
"691","coxboost","hc",0.526315789473684
"692","coxboost","hc",0.129032258064516
"693","coxboost","hc",1
"694","coxboost","hc",0.625
"695","coxboost","hc",0.627906976744186
"696","coxboost","hc",0.644067796610169
"697","coxboost","hc",0.519607843137255
"698","gacox","hc",0.651515151515151
"699","gacox","hc",0.537313432835821
"700","gacox","hc",0.666666666666667
"701","gacox","hc",0.571428571428571
"702","gacox","hc",0.451612903225806
"703","gacox","hc",0.392857142857143
"704","gacox","hc",0.558823529411765
"705","gacox","hc",0.380952380952381
"706","gacox","hc",0.777777777777778
"707","gacox","hc",0.397058823529412
"708","gacox","hc",0.582417582417582
"709","gacox","hc",0.75
"710","gacox","hc",0.793103448275862
"711","gacox","hc",0.626865671641791
"712","gacox","hc",0.705882352941177
"713","gacox","hc",0.537037037037037
"714","gacox","hc",0.509803921568627
"715","gacox","hc",0.435897435897436
"716","gacox","hc",0.5
"717","gacox","hc",0.595238095238095
"718","gacox","hc",0.631578947368421
"719","gacox","hc",0.615384615384615
"720","gacox","hc",0.482758620689655
"721","gacox","hc",0.5
"722","gacox","hc",0.816666666666667
"723","gacox","hc",0.431372549019608
"724","gacox","hc",0.652777777777778
"725","gacox","hc",0.8
"726","gacox","hc",0.655172413793103
"727","gacox","hc",0.476923076923077
"728","gacox","hc",0.485714285714286
"729","gacox","hc",0.56140350877193
"730","gacox","hc",0.342857142857143
"731","gacox","hc",0.585365853658537
"732","gacox","hc",0.547169811320755
"733","gacox","hc",0.795454545454545
"734","gacox","hc",0.579710144927536
"735","gacox","hc",0.41025641025641
"736","gacox","hc",0.892857142857143
"737","gacox","hc",0.84375
"738","gacox","hc",0.45
"739","gacox","hc",0.725490196078431
"740","gacox","hc",0.8
"741","gacox","hc",0.467532467532468
