,model,variable,value
6557,mtlr1,auc1,0.931984843
6558,mtlr1,auc1,0.934287972
6559,mtlr1,auc1,0.915639174
6560,mtlr1,auc1,0.928735583
6561,mtlr1,auc1,0.925980775
6562,mtlr1,auc1,0.948093743
6563,mtlr1,auc1,0.941430912
6564,mtlr1,auc1,0.920914349
6565,mtlr1,auc1,0.943259852
6566,mtlr1,auc1,0.95794773
6567,mtlr1,auc1,0.934577816
6568,mtlr1,auc1,0.943217959
6569,mtlr1,auc1,0.929346844
6570,mtlr1,auc1,0.933645428
6571,mtlr1,auc1,0.927451705
6572,mtlr1,auc1,0.916566795
6573,mtlr1,auc1,0.974807483
6574,mtlr1,auc1,0.912871585
6575,mtlr1,auc1,0.967427901
6576,mtlr1,auc1,0.926335646
6577,mtlr1,auc1,0.918497045
6578,coxboost,auc1,0.604750143
6579,coxboost,auc1,0.621273009
6580,coxboost,auc1,0.643095615
6581,coxboost,auc1,0.525428963
6582,coxboost,auc1,0.612388342
6583,coxboost,auc1,0.589869672
6584,coxboost,auc1,0.615278119
6585,coxboost,auc1,0.671850329
6586,coxboost,auc1,0.556134821
6587,coxboost,auc1,0.625830397
6588,coxboost,auc1,0.638714125
6589,coxboost,auc1,0.628712535
6590,coxboost,auc1,0.61159997
6591,coxboost,auc1,0.583962481
6592,coxboost,auc1,0.555241319
6593,coxboost,auc1,0.552938688
6594,coxboost,auc1,0.605121432
6595,coxboost,auc1,0.6417912
6596,coxboost,auc1,0.55222121
6597,coxboost,auc1,0.606061222
6598,coxboost,auc1,0.616083863
6599,coxboost,auc1,0.585133163
6600,coxboost,auc1,0.571296821
6601,coxboost,auc1,0.575759572
6602,coxboost,auc1,0.682613862
6603,coxboost,auc1,0.56635422
6604,coxboost,auc1,0.660255281
6605,coxboost,auc1,0.577109621
6606,coxboost,auc1,0.586295329
6607,coxboost,auc1,0.551049043
6608,coxboost,auc1,0.626735749
6609,coxboost,auc1,0.615850496
6610,coxboost,auc1,0.576775186
6611,coxboost,auc1,0.652263071
6612,coxboost,auc1,0.540313993
6613,coxboost,auc1,0.584990827
6614,coxboost,auc1,0.636913353
6615,coxboost,auc1,0.573287858
6616,coxboost,auc1,0.611097235
6617,coxboost,auc1,0.596648321
6618,coxboost,auc1,0.613633721
6619,coxboost,auc1,0.560746979
6620,coxboost,auc1,0.603384743
6621,coxboost,auc1,0.667970128
